pH,conductivity,turbidity,turbidity_raw,temperature,time
7.64,79.296,2963.74267,564,12.69,2025-12-05T01:16:24
7.64,92.208,2963.74267,564,12.75,2025-12-05T01:16:34
7.63,92.208,2961.622924,565,12.75,2025-12-05T01:16:44
7.62,92.208,2967.821886,562,12.75,2025-12-05T01:16:54
7.62,79.152,2963.74267,564,12.75,2025-12-05T01:17:04
7.61,92.208,2965.80899,563,12.75,2025-12-05T01:17:15
7.62,92.208,2963.74267,564,12.75,2025-12-05T01:17:25
7.62,79.152,2961.622924,565,12.75,2025-12-05T01:17:35
7.63,92.208,2961.622924,565,12.75,2025-12-05T01:17:45
7.63,79.152,2959.449754,566,12.75,2025-12-05T01:17:55
7.64,79.152,2959.449754,566,12.75,2025-12-05T01:18:06
7.63,92.208,2959.449754,566,12.75,2025-12-05T01:18:16
7.63,79.152,2961.622924,565,12.75,2025-12-05T01:18:26
7.64,92.208,2959.449754,566,12.75,2025-12-05T01:18:36
7.64,79.152,2961.622924,565,12.75,2025-12-05T01:18:46
7.64,79.152,2959.449754,566,12.75,2025-12-05T01:18:57
7.64,79.152,2961.622924,565,12.75,2025-12-05T01:19:07
7.64,79.152,2961.622924,565,12.75,2025-12-05T01:19:17
7.64,79.152,2963.74267,564,12.75,2025-12-05T01:19:27
7.64,92.208,2969.781356,561,12.75,2025-12-05T01:19:37
7.63,79.152,2965.80899,563,12.75,2025-12-05T01:19:48
7.63,92.208,2959.449754,566,12.75,2025-12-05T01:19:58
7.63,79.152,2959.449754,566,12.75,2025-12-05T01:20:08
7.62,92.208,2959.449754,566,12.75,2025-12-05T01:20:18
7.62,79.152,2959.449754,566,12.75,2025-12-05T01:20:28
7.62,92.208,2959.449754,566,12.75,2025-12-05T01:20:39
7.62,92.208,2959.449754,566,12.75,2025-12-05T01:20:49
7.62,79.152,2959.449754,566,12.75,2025-12-05T01:20:59
7.62,79.152,2959.449754,566,12.75,2025-12-05T01:21:09
7.62,79.152,2957.223159,567,12.75,2025-12-05T01:21:19
7.62,79.152,2957.223159,567,12.75,2025-12-05T01:21:29
7.63,79.152,2957.223159,567,12.75,2025-12-05T01:21:40
7.62,79.152,2957.223159,567,12.75,2025-12-05T01:21:50
7.63,79.152,2957.223159,567,12.75,2025-12-05T01:22:00
7.63,79.152,2957.223159,567,12.75,2025-12-05T01:22:10
7.63,92.208,2959.449754,566,12.75,2025-12-05T01:22:20
7.63,79.152,2959.449754,566,12.75,2025-12-05T01:22:31
7.64,79.152,2959.449754,566,12.75,2025-12-05T01:22:41
7.64,79.152,2957.223159,567,12.75,2025-12-05T01:22:51
7.64,79.152,2959.449754,566,12.75,2025-12-05T01:23:01
7.64,79.296,2961.622924,565,12.69,2025-12-05T01:23:11
7.64,79.152,2959.449754,566,12.75,2025-12-05T01:23:22
7.64,79.152,2957.223159,567,12.75,2025-12-05T01:23:32
7.63,79.152,2959.449754,566,12.75,2025-12-05T01:23:42
7.63,92.208,2961.622924,565,12.75,2025-12-05T01:23:52
7.63,79.152,2963.74267,564,12.75,2025-12-05T01:24:02
7.63,92.208,2957.223159,567,12.75,2025-12-05T01:24:13
7.63,79.152,2961.622924,565,12.75,2025-12-05T01:24:23
7.63,92.208,2963.74267,564,12.75,2025-12-05T01:24:33
7.63,92.208,2963.74267,564,12.75,2025-12-05T01:24:43
7.64,79.152,2957.223159,567,12.75,2025-12-05T01:24:53
7.64,79.152,2954.94314,568,12.75,2025-12-05T01:25:04
7.64,79.152,2954.94314,568,12.75,2025-12-05T01:25:14
7.64,79.152,2954.94314,568,12.75,2025-12-05T01:25:24
7.63,79.152,2959.449754,566,12.75,2025-12-05T01:25:34
7.63,92.208,2961.622924,565,12.75,2025-12-05T01:25:44
7.63,79.152,2963.74267,564,12.75,2025-12-05T01:25:55
7.63,79.152,2959.449754,566,12.75,2025-12-05T01:26:05
7.63,92.208,2961.622924,565,12.75,2025-12-05T01:26:15
7.63,79.152,2957.223159,567,12.75,2025-12-05T01:26:25
7.62,79.152,2954.94314,568,12.75,2025-12-05T01:26:35
7.63,92.208,2952.609695,569,12.75,2025-12-05T01:26:45
7.63,79.152,2954.94314,568,12.75,2025-12-05T01:26:56
7.63,79.152,2954.94314,568,12.75,2025-12-05T01:27:06
7.64,79.152,2957.223159,567,12.75,2025-12-05T01:27:16
7.64,79.152,2954.94314,568,12.75,2025-12-05T01:27:26
7.64,79.152,2952.609695,569,12.75,2025-12-05T01:27:36
7.64,92.208,2952.609695,569,12.75,2025-12-05T01:27:47
7.63,92.208,2952.609695,569,12.75,2025-12-05T01:27:57
7.64,79.152,2952.609695,569,12.75,2025-12-05T01:28:07
7.64,79.152,2954.94314,568,12.75,2025-12-05T01:28:17
7.64,92.208,2957.223159,567,12.75,2025-12-05T01:28:27
7.64,92.208,2954.94314,568,12.75,2025-12-05T01:28:38
7.64,79.152,2954.94314,568,12.75,2025-12-05T01:28:48
7.64,92.208,2952.609695,569,12.75,2025-12-05T01:28:58
7.64,92.208,2954.94314,568,12.75,2025-12-05T01:29:08
7.64,92.208,2954.94314,568,12.75,2025-12-05T01:29:18
7.64,79.152,2954.94314,568,12.75,2025-12-05T01:29:29
7.63,79.152,2954.94314,568,12.75,2025-12-05T01:29:39
7.63,92.208,2952.609695,569,12.75,2025-12-05T01:29:49
7.62,92.208,2952.609695,569,12.75,2025-12-05T01:29:59
7.62,92.208,2952.609695,569,12.75,2025-12-05T01:30:09
7.62,92.208,2952.609695,569,12.75,2025-12-05T01:30:20
7.62,92.208,2952.609695,569,12.75,2025-12-05T01:30:30
7.62,92.208,2952.609695,569,12.75,2025-12-05T01:30:40
7.62,92.208,2952.609695,569,12.75,2025-12-05T01:30:50
7.62,92.208,2952.609695,569,12.75,2025-12-05T01:31:00
7.63,92.208,2952.609695,569,12.75,2025-12-05T01:31:11
7.62,92.208,2952.609695,569,12.75,2025-12-05T01:31:21
7.62,92.208,2952.609695,569,12.75,2025-12-05T01:31:31
7.63,92.208,2952.609695,569,12.75,2025-12-05T01:31:41
7.63,79.152,2952.609695,569,12.75,2025-12-05T01:31:51
7.63,79.152,2952.609695,569,12.75,2025-12-05T01:32:01
7.63,79.152,2952.609695,569,12.75,2025-12-05T01:32:12
7.63,79.152,2952.609695,569,12.75,2025-12-05T01:32:22
7.64,92.208,2952.609695,569,12.75,2025-12-05T01:32:32
7.63,79.152,2952.609695,569,12.75,2025-12-05T01:32:42
7.63,92.208,2952.609695,569,12.75,2025-12-05T01:32:52
7.63,79.152,2950.222826,570,12.75,2025-12-05T01:33:03
7.63,79.152,2952.609695,569,12.75,2025-12-05T01:33:13
7.63,79.152,2950.222826,570,12.75,2025-12-05T01:33:23
7.64,92.208,2950.222826,570,12.75,2025-12-05T01:33:33
7.64,92.208,2950.222826,570,12.75,2025-12-05T01:33:43
7.64,79.152,2950.222826,570,12.75,2025-12-05T01:33:54
7.63,92.208,2950.222826,570,12.75,2025-12-05T01:34:04
7.64,79.152,2950.222826,570,12.75,2025-12-05T01:34:14
7.63,79.152,2947.782531,571,12.75,2025-12-05T01:34:24
7.63,92.208,2950.222826,570,12.75,2025-12-05T01:34:34
7.63,79.152,2950.222826,570,12.75,2025-12-05T01:34:45
7.63,92.208,2947.782531,571,12.75,2025-12-05T01:34:55
7.63,79.152,2947.782531,571,12.75,2025-12-05T01:35:05
7.63,92.208,2947.782531,571,12.75,2025-12-05T01:35:15
7.62,79.152,2947.782531,571,12.75,2025-12-05T01:35:25
7.62,79.152,2947.782531,571,12.75,2025-12-05T01:35:36
7.63,92.208,2947.782531,571,12.75,2025-12-05T01:35:46
7.63,79.152,2947.782531,571,12.75,2025-12-05T01:35:56
7.63,92.208,2947.782531,571,12.75,2025-12-05T01:36:06
7.64,79.152,2947.782531,571,12.75,2025-12-05T01:36:16
7.64,79.152,2947.782531,571,12.75,2025-12-05T01:36:26
7.64,79.152,2945.288812,572,12.75,2025-12-05T01:36:37
7.64,79.296,2947.782531,571,12.69,2025-12-05T01:36:47
7.64,79.152,2945.288812,572,12.75,2025-12-05T01:36:57
7.64,92.208,2945.288812,572,12.75,2025-12-05T01:37:07
7.64,92.208,2945.288812,572,12.75,2025-12-05T01:37:17
7.64,92.208,2947.782531,571,12.75,2025-12-05T01:37:28
7.64,79.152,2945.288812,572,12.75,2025-12-05T01:37:38
7.64,79.152,2945.288812,572,12.75,2025-12-05T01:37:48
7.64,79.152,2945.288812,572,12.75,2025-12-05T01:37:58
7.64,79.152,2942.741668,573,12.75,2025-12-05T01:38:08
7.64,79.152,2942.741668,573,12.75,2025-12-05T01:38:19
7.64,92.208,2942.741668,573,12.75,2025-12-05T01:38:29
7.64,79.152,2942.741668,573,12.75,2025-12-05T01:38:39
7.64,79.152,2942.741668,573,12.75,2025-12-05T01:38:49
7.64,92.208,2942.741668,573,12.75,2025-12-05T01:38:59
7.64,79.152,2942.741668,573,12.75,2025-12-05T01:39:10
7.64,92.208,2942.741668,573,12.75,2025-12-05T01:39:20
7.64,79.152,2940.1411,574,12.75,2025-12-05T01:39:30
7.64,79.152,2942.741668,573,12.75,2025-12-05T01:39:40
7.64,79.152,2942.741668,573,12.75,2025-12-05T01:39:50
7.64,79.152,2942.741668,573,12.75,2025-12-05T01:40:01
7.64,79.152,2942.741668,573,12.75,2025-12-05T01:40:11
7.64,79.152,2945.288812,572,12.75,2025-12-05T01:40:21
7.64,92.208,2942.741668,573,12.75,2025-12-05T01:40:31
7.64,79.152,2945.288812,572,12.75,2025-12-05T01:40:41
7.64,79.152,2947.782531,571,12.75,2025-12-05T01:40:51
7.64,92.208,2942.741668,573,12.75,2025-12-05T01:41:02
7.64,92.064,2945.288812,572,12.81,2025-12-05T01:41:12
7.64,79.152,2942.741668,573,12.75,2025-12-05T01:41:22
7.64,79.152,2950.222826,570,12.75,2025-12-05T01:41:32
7.64,79.152,2947.782531,571,12.75,2025-12-05T01:41:42
7.64,79.152,2945.288812,572,12.75,2025-12-05T01:41:53
7.64,79.152,2942.741668,573,12.75,2025-12-05T01:42:03
7.64,79.152,2942.741668,573,12.75,2025-12-05T01:42:13
7.64,79.152,2940.1411,574,12.75,2025-12-05T01:42:23
7.64,92.208,2940.1411,574,12.75,2025-12-05T01:42:33
7.64,79.152,2940.1411,574,12.75,2025-12-05T01:42:44
7.64,79.152,2940.1411,574,12.75,2025-12-05T01:42:54
7.64,79.152,2940.1411,574,12.75,2025-12-05T01:43:04
7.64,92.208,2940.1411,574,12.75,2025-12-05T01:43:14
7.64,92.208,2940.1411,574,12.75,2025-12-05T01:43:24
7.64,79.152,2940.1411,574,12.75,2025-12-05T01:43:35
7.64,79.152,2940.1411,574,12.75,2025-12-05T01:43:45
7.64,79.152,2937.487106,575,12.75,2025-12-05T01:43:55
7.64,79.152,2940.1411,574,12.75,2025-12-05T01:44:05
7.65,92.208,2937.487106,575,12.75,2025-12-05T01:44:15
7.64,92.208,2940.1411,574,12.75,2025-12-05T01:44:26
7.63,79.152,2937.487106,575,12.75,2025-12-05T01:44:36
7.64,92.208,2937.487106,575,12.75,2025-12-05T01:44:46
7.63,79.152,2940.1411,574,12.75,2025-12-05T01:44:56
7.64,92.208,2937.487106,575,12.75,2025-12-05T01:45:06
7.64,79.152,2940.1411,574,12.75,2025-12-05T01:45:17
7.63,92.208,2940.1411,574,12.75,2025-12-05T01:45:27
7.63,79.152,2940.1411,574,12.75,2025-12-05T01:45:37
7.63,79.152,2942.741668,573,12.75,2025-12-05T01:45:47
7.63,92.208,2937.487106,575,12.75,2025-12-05T01:45:57
7.63,79.152,2937.487106,575,12.75,2025-12-05T01:46:07
7.63,79.152,2937.487106,575,12.75,2025-12-05T01:46:18
7.63,92.208,2937.487106,575,12.75,2025-12-05T01:46:28
7.62,92.208,2937.487106,575,12.75,2025-12-05T01:46:38
7.63,79.152,2937.487106,575,12.75,2025-12-05T01:46:48
7.63,79.152,2937.487106,575,12.75,2025-12-05T01:46:58
7.63,79.152,2940.1411,574,12.75,2025-12-05T01:47:09
7.63,92.208,2940.1411,574,12.75,2025-12-05T01:47:19
7.64,92.208,2942.741668,573,12.75,2025-12-05T01:47:29
7.63,79.152,2942.741668,573,12.75,2025-12-05T01:47:39
7.64,92.208,2940.1411,574,12.75,2025-12-05T01:47:49
7.64,79.152,2940.1411,574,12.75,2025-12-05T01:48:00
7.64,79.152,2940.1411,574,12.75,2025-12-05T01:48:10
7.65,79.152,2937.487106,575,12.75,2025-12-05T01:48:20
7.65,79.152,2934.779688,576,12.75,2025-12-05T01:48:30
7.65,79.152,2934.779688,576,12.75,2025-12-05T01:48:40
7.65,79.152,2934.779688,576,12.75,2025-12-05T01:48:51
7.65,79.152,2934.779688,576,12.75,2025-12-05T01:49:01
7.65,92.208,2934.779688,576,12.75,2025-12-05T01:49:11
7.64,79.152,2934.779688,576,12.75,2025-12-05T01:49:21
7.64,92.208,2934.779688,576,12.75,2025-12-05T01:49:31
7.64,79.152,2934.779688,576,12.75,2025-12-05T01:49:42
7.64,92.208,2934.779688,576,12.75,2025-12-05T01:49:52
7.64,79.152,2932.018844,577,12.75,2025-12-05T01:50:02
7.64,79.152,2932.018844,577,12.75,2025-12-05T01:50:12
7.64,79.152,2932.018844,577,12.75,2025-12-05T01:50:22
7.63,79.152,2932.018844,577,12.75,2025-12-05T01:50:32
7.63,79.152,2929.204576,578,12.75,2025-12-05T01:50:43
7.63,79.152,2929.204576,578,12.75,2025-12-05T01:50:53
7.63,79.152,2929.204576,578,12.75,2025-12-05T01:51:03
7.63,92.208,2929.204576,578,12.75,2025-12-05T01:51:13
7.63,92.208,2932.018844,577,12.75,2025-12-05T01:51:23
7.64,79.152,2929.204576,578,12.75,2025-12-05T01:51:34
7.64,79.152,2929.204576,578,12.75,2025-12-05T01:51:44
7.63,92.208,2926.336883,579,12.75,2025-12-05T01:51:54
7.63,79.152,2926.336883,579,12.75,2025-12-05T01:52:04
7.63,92.208,2929.204576,578,12.75,2025-12-05T01:52:14
7.64,92.208,2929.204576,578,12.75,2025-12-05T01:52:25
7.63,92.208,2926.336883,579,12.75,2025-12-05T01:52:35
7.63,79.152,2929.204576,578,12.75,2025-12-05T01:52:45
7.63,79.152,2929.204576,578,12.75,2025-12-05T01:52:55
7.63,92.208,2929.204576,578,12.75,2025-12-05T01:53:05
7.63,79.152,2929.204576,578,12.75,2025-12-05T01:53:16
7.64,92.208,2926.336883,579,12.75,2025-12-05T01:53:26
7.64,92.208,2929.204576,578,12.75,2025-12-05T01:53:36
7.64,92.208,2926.336883,579,12.75,2025-12-05T01:53:46
7.64,79.152,2926.336883,579,12.75,2025-12-05T01:53:56
7.63,92.208,2926.336883,579,12.75,2025-12-05T01:54:07
7.64,79.152,2926.336883,579,12.75,2025-12-05T01:54:17
7.64,92.208,2926.336883,579,12.75,2025-12-05T01:54:27
7.64,79.152,2923.415765,580,12.75,2025-12-05T01:54:37
7.64,79.152,2923.415765,580,12.75,2025-12-05T01:54:47
7.64,79.152,2923.415765,580,12.75,2025-12-05T01:54:57
7.64,79.152,2923.415765,580,12.75,2025-12-05T01:55:08
7.64,92.208,2923.415765,580,12.75,2025-12-05T01:55:18
7.64,79.152,2923.415765,580,12.75,2025-12-05T01:55:28
7.64,92.208,2923.415765,580,12.75,2025-12-05T01:55:38
7.64,79.152,2923.415765,580,12.75,2025-12-05T01:55:48
7.64,92.208,2923.415765,580,12.75,2025-12-05T01:55:59
7.64,79.152,2920.441223,581,12.75,2025-12-05T01:56:09
7.64,79.152,2920.441223,581,12.75,2025-12-05T01:56:19
7.63,79.152,2920.441223,581,12.75,2025-12-05T01:56:29
7.64,79.152,2920.441223,581,12.75,2025-12-05T01:56:39
7.64,79.152,2920.441223,581,12.75,2025-12-05T01:56:50
7.63,92.208,2920.441223,581,12.75,2025-12-05T01:57:00
7.63,92.208,2920.441223,581,12.75,2025-12-05T01:57:10
7.62,79.152,2920.441223,581,12.75,2025-12-05T01:57:20
7.63,79.152,2920.441223,581,12.75,2025-12-05T01:57:30
7.62,79.152,2920.441223,581,12.75,2025-12-05T01:57:41
7.62,92.208,2920.441223,581,12.75,2025-12-05T01:57:51
7.63,79.152,2920.441223,581,12.75,2025-12-05T01:58:01
7.63,79.152,2920.441223,581,12.75,2025-12-05T01:58:11
7.63,79.152,2920.441223,581,12.75,2025-12-05T01:58:21
7.63,79.152,2920.441223,581,12.75,2025-12-05T01:58:32
7.64,79.152,2920.441223,581,12.75,2025-12-05T01:58:42
7.63,79.152,2920.441223,581,12.75,2025-12-05T01:58:52
7.63,79.152,2920.441223,581,12.75,2025-12-05T01:59:02
7.63,79.152,2920.441223,581,12.75,2025-12-05T01:59:12
7.63,79.152,2920.441223,581,12.75,2025-12-05T01:59:23
7.63,79.152,2917.413255,582,12.75,2025-12-05T01:59:33
7.64,79.152,2917.413255,582,12.75,2025-12-05T01:59:43
7.63,92.208,2917.413255,582,12.75,2025-12-05T01:59:53
7.62,79.152,2917.413255,582,12.75,2025-12-05T02:00:03
7.63,79.152,2914.331863,583,12.75,2025-12-05T02:00:14
7.63,79.152,2917.413255,582,12.75,2025-12-05T02:00:24
7.63,79.152,2914.331863,583,12.75,2025-12-05T02:00:34
7.63,92.208,2914.331863,583,12.75,2025-12-05T02:00:44
7.64,92.208,2914.331863,583,12.75,2025-12-05T02:00:54
7.64,92.352,2914.331863,583,12.69,2025-12-05T02:01:04
7.64,79.152,2914.331863,583,12.75,2025-12-05T02:01:15
7.64,79.152,2914.331863,583,12.75,2025-12-05T02:01:25
7.64,92.208,2914.331863,583,12.75,2025-12-05T02:01:35
7.64,79.152,2917.413255,582,12.75,2025-12-05T02:01:45
7.64,79.152,2914.331863,583,12.75,2025-12-05T02:01:55
7.64,79.296,2914.331863,583,12.69,2025-12-05T02:02:06
7.64,79.152,2914.331863,583,12.75,2025-12-05T02:02:16
7.63,79.152,2914.331863,583,12.75,2025-12-05T02:02:26
7.64,79.152,2914.331863,583,12.75,2025-12-05T02:02:36
7.64,92.208,2911.197046,584,12.75,2025-12-05T02:02:46
7.64,79.152,2914.331863,583,12.75,2025-12-05T02:02:57
7.64,79.152,2914.331863,583,12.75,2025-12-05T02:03:07
7.64,79.152,2911.197046,584,12.75,2025-12-05T02:03:17
7.64,92.208,2911.197046,584,12.75,2025-12-05T02:03:27
7.63,79.152,2911.197046,584,12.75,2025-12-05T02:03:37
7.63,79.152,2911.197046,584,12.75,2025-12-05T02:03:48
7.63,79.152,2911.197046,584,12.75,2025-12-05T02:03:58
7.63,79.152,2911.197046,584,12.75,2025-12-05T02:04:08
7.64,79.008,2911.197046,584,12.81,2025-12-05T02:04:18
7.64,92.208,2911.197046,584,12.75,2025-12-05T02:04:28
7.64,79.152,2911.197046,584,12.75,2025-12-05T02:04:39
7.64,79.152,2911.197046,584,12.75,2025-12-05T02:04:49
7.64,79.152,2911.197046,584,12.75,2025-12-05T02:04:59
7.64,79.152,2911.197046,584,12.75,2025-12-05T02:05:09
7.64,79.152,2911.197046,584,12.75,2025-12-05T02:05:19
7.63,79.152,2911.197046,584,12.75,2025-12-05T02:05:29
7.64,92.208,2911.197046,584,12.75,2025-12-05T02:05:40
7.64,92.208,2911.197046,584,12.75,2025-12-05T02:05:50
7.64,79.152,2914.331863,583,12.75,2025-12-05T02:06:00
7.64,79.152,2914.331863,583,12.75,2025-12-05T02:06:10
7.64,79.152,2914.331863,583,12.75,2025-12-05T02:06:20
7.64,79.152,2914.331863,583,12.75,2025-12-05T02:06:31
7.63,92.208,2914.331863,583,12.75,2025-12-05T02:06:41
7.63,92.208,2914.331863,583,12.75,2025-12-05T02:06:51
7.63,79.152,2914.331863,583,12.75,2025-12-05T02:07:01
7.62,79.152,2914.331863,583,12.75,2025-12-05T02:07:11
7.63,79.152,2914.331863,583,12.75,2025-12-05T02:07:22
7.62,92.208,2914.331863,583,12.75,2025-12-05T02:07:32
7.62,92.208,2914.331863,583,12.75,2025-12-05T02:07:42
7.62,79.152,2914.331863,583,12.75,2025-12-05T02:07:52
7.63,79.152,2911.197046,584,12.75,2025-12-05T02:08:02
7.63,79.152,2911.197046,584,12.75,2025-12-05T02:08:13
7.63,79.152,2911.197046,584,12.75,2025-12-05T02:08:23
7.63,79.152,2911.197046,584,12.75,2025-12-05T02:08:33
7.63,92.208,2911.197046,584,12.75,2025-12-05T02:08:43
7.63,79.152,2911.197046,584,12.75,2025-12-05T02:08:53
7.63,79.152,2911.197046,584,12.75,2025-12-05T02:09:04
7.63,79.152,2911.197046,584,12.75,2025-12-05T02:09:14
7.63,79.152,2911.197046,584,12.75,2025-12-05T02:09:24
7.64,79.152,2911.197046,584,12.75,2025-12-05T02:09:34
7.64,79.152,2911.197046,584,12.75,2025-12-05T02:09:44
7.64,79.152,2911.197046,584,12.75,2025-12-05T02:09:54
7.63,79.152,2911.197046,584,12.75,2025-12-05T02:10:05
7.64,79.152,2911.197046,584,12.75,2025-12-05T02:10:15
7.63,79.152,2911.197046,584,12.75,2025-12-05T02:10:25
7.64,79.152,2911.197046,584,12.75,2025-12-05T02:10:35
7.63,92.208,2911.197046,584,12.75,2025-12-05T02:10:45
7.63,79.152,2911.197046,584,12.75,2025-12-05T02:10:56
7.63,79.152,2911.197046,584,12.75,2025-12-05T02:11:06
7.63,79.152,2911.197046,584,12.75,2025-12-05T02:11:16
7.63,92.208,2908.008804,585,12.75,2025-12-05T02:11:26
7.63,79.152,2908.008804,585,12.75,2025-12-05T02:11:36
7.63,79.152,2908.008804,585,12.75,2025-12-05T02:11:47
7.62,79.152,2908.008804,585,12.75,2025-12-05T02:11:57
7.62,92.208,2908.008804,585,12.75,2025-12-05T02:12:07
7.62,79.152,2908.008804,585,12.75,2025-12-05T02:12:17
7.62,79.152,2911.197046,584,12.75,2025-12-05T02:12:27
7.62,92.064,2911.197046,584,12.81,2025-12-05T02:12:38
7.63,79.008,2908.008804,585,12.81,2025-12-05T02:12:48
7.62,79.008,2914.331863,583,12.81,2025-12-05T02:12:58
7.62,79.152,2914.331863,583,12.75,2025-12-05T02:13:08
7.62,79.152,2914.331863,583,12.75,2025-12-05T02:13:18
7.62,79.152,2917.413255,582,12.75,2025-12-05T02:13:29
7.62,79.152,2920.441223,581,12.75,2025-12-05T02:13:39
7.62,79.008,2917.413255,582,12.81,2025-12-05T02:13:49
7.62,92.208,2920.441223,581,12.75,2025-12-05T02:13:59
7.62,79.008,2920.441223,581,12.81,2025-12-05T02:14:09
7.62,79.008,2923.415765,580,12.81,2025-12-05T02:14:20
7.61,79.008,2923.415765,580,12.81,2025-12-05T02:14:30
7.61,79.008,2920.441223,581,12.81,2025-12-05T02:14:40
7.61,92.064,2920.441223,581,12.81,2025-12-05T02:14:50
7.61,79.008,2920.441223,581,12.81,2025-12-05T02:15:00
7.61,79.008,2920.441223,581,12.81,2025-12-05T02:15:10
7.61,79.008,2923.415765,580,12.81,2025-12-05T02:15:21
7.61,79.008,2923.415765,580,12.81,2025-12-05T02:15:31
7.61,79.008,2923.415765,580,12.81,2025-12-05T02:15:41
7.61,79.008,2923.415765,580,12.81,2025-12-05T02:15:51
7.61,79.008,2923.415765,580,12.81,2025-12-05T02:16:01
7.61,79.008,2923.415765,580,12.81,2025-12-05T02:16:12
7.61,79.008,2923.415765,580,12.81,2025-12-05T02:16:22
7.61,79.008,2920.441223,581,12.81,2025-12-05T02:16:32
7.61,79.008,2920.441223,581,12.81,2025-12-05T02:16:42
7.6,79.008,2920.441223,581,12.81,2025-12-05T02:16:52
7.61,79.008,2923.415765,580,12.81,2025-12-05T02:17:03
7.6,79.008,2920.441223,581,12.81,2025-12-05T02:17:13
7.6,79.008,2920.441223,581,12.81,2025-12-05T02:17:23
7.59,78.912,2920.441223,581,12.88,2025-12-05T02:17:33
7.6,78.912,2929.204576,578,12.88,2025-12-05T02:17:43
7.59,78.912,2920.441223,581,12.88,2025-12-05T02:17:54
7.58,78.912,2920.441223,581,12.88,2025-12-05T02:18:04
7.58,78.912,2920.441223,581,12.88,2025-12-05T02:18:14
7.58,78.912,2920.441223,581,12.88,2025-12-05T02:18:24
7.58,78.912,2920.441223,581,12.88,2025-12-05T02:18:34
7.58,78.768,2920.441223,581,12.94,2025-12-05T02:18:45
7.59,78.912,2920.441223,581,12.88,2025-12-05T02:18:55
7.59,78.912,2920.441223,581,12.88,2025-12-05T02:19:05
7.59,78.912,2920.441223,581,12.88,2025-12-05T02:19:15
7.6,78.768,2920.441223,581,12.94,2025-12-05T02:19:25
7.59,78.912,2920.441223,581,12.88,2025-12-05T02:19:35
7.6,78.768,2920.441223,581,12.94,2025-12-05T02:19:46
7.6,78.624,2923.415765,580,13,2025-12-05T02:19:56
7.6,78.528,2920.441223,581,13.06,2025-12-05T02:20:06
7.6,78.528,2926.336883,579,13.06,2025-12-05T02:20:16
7.6,78.384,2920.441223,581,13.13,2025-12-05T02:20:26
7.6,78.384,2920.441223,581,13.13,2025-12-05T02:20:37
7.6,78.384,2917.413255,582,13.13,2025-12-05T02:20:47
7.6,78.384,2917.413255,582,13.13,2025-12-05T02:20:57
7.61,78.384,2914.331863,583,13.13,2025-12-05T02:21:07
7.61,78.384,2917.413255,582,13.13,2025-12-05T02:21:17
7.61,78.24,2920.441223,581,13.19,2025-12-05T02:21:28
7.61,78.384,2917.413255,582,13.13,2025-12-05T02:21:38
7.61,78.24,2917.413255,582,13.19,2025-12-05T02:21:48
7.61,78.384,2920.441223,581,13.13,2025-12-05T02:21:58
7.61,78.384,2926.336883,579,13.13,2025-12-05T02:22:08
7.61,78.384,2917.413255,582,13.13,2025-12-05T02:22:19
7.61,78.384,2920.441223,581,13.13,2025-12-05T02:22:29
7.61,78.384,2917.413255,582,13.13,2025-12-05T02:22:39
7.61,78.384,2917.413255,582,13.13,2025-12-05T02:22:49
7.61,78.384,2917.413255,582,13.13,2025-12-05T02:22:59
7.61,78.384,2920.441223,581,13.13,2025-12-05T02:23:10
7.61,78.24,2920.441223,581,13.19,2025-12-05T02:23:20
7.61,78.24,2917.413255,582,13.19,2025-12-05T02:23:30
7.61,78.24,2917.413255,582,13.19,2025-12-05T02:23:40
7.61,78.24,2917.413255,582,13.19,2025-12-05T02:23:50
7.61,78.24,2926.336883,579,13.19,2025-12-05T02:24:01
7.61,78.24,2917.413255,582,13.19,2025-12-05T02:24:11
7.61,78.24,2914.331863,583,13.19,2025-12-05T02:24:21
7.61,78.24,2917.413255,582,13.19,2025-12-05T02:24:31
7.61,78.24,2917.413255,582,13.19,2025-12-05T02:24:41
7.61,78.24,2917.413255,582,13.19,2025-12-05T02:24:51
7.61,78.24,2917.413255,582,13.19,2025-12-05T02:25:02
7.61,78.24,2917.413255,582,13.19,2025-12-05T02:25:12
7.61,78.24,2917.413255,582,13.19,2025-12-05T02:25:22
7.61,78.24,2917.413255,582,13.19,2025-12-05T02:25:32
7.61,78.144,2917.413255,582,13.25,2025-12-05T02:25:42
7.61,78.24,2917.413255,582,13.19,2025-12-05T02:25:53
7.61,78.24,2917.413255,582,13.19,2025-12-05T02:26:03
7.6,78.24,2917.413255,582,13.19,2025-12-05T02:26:13
7.61,78.144,2917.413255,582,13.25,2025-12-05T02:26:23
7.61,78.144,2920.441223,581,13.25,2025-12-05T02:26:33
7.6,78.144,2920.441223,581,13.25,2025-12-05T02:26:44
7.6,78.144,2920.441223,581,13.25,2025-12-05T02:26:54
7.61,78.144,2920.441223,581,13.25,2025-12-05T02:27:04
7.61,78,2920.441223,581,13.31,2025-12-05T02:27:14
7.6,78,2920.441223,581,13.31,2025-12-05T02:27:24
7.6,78,2920.441223,581,13.31,2025-12-05T02:27:35
7.6,78,2920.441223,581,13.31,2025-12-05T02:27:45
7.6,78,2920.441223,581,13.31,2025-12-05T02:27:55
7.6,78,2920.441223,581,13.31,2025-12-05T02:28:05
