7.17,0.00,858.00,15.13,2025-10-27T14:22:20
7.18,0.00,850.00,15.13,2025-10-27T14:22:31
7.19,0.00,842.00,15.19,2025-10-27T14:22:41
7.18,0.00,851.00,15.19,2025-10-27T14:22:51
7.17,0.00,849.00,15.19,2025-10-27T14:23:01
7.17,0.00,847.00,15.13,2025-10-27T14:23:11
7.18,0.00,844.00,15.13,2025-10-27T14:23:22
7.19,0.00,848.00,15.19,2025-10-27T14:23:32
7.18,0.00,830.00,15.19,2025-10-27T14:23:42
7.17,0.00,837.00,15.19,2025-10-27T14:23:52
7.17,0.00,837.00,15.19,2025-10-27T14:24:02
7.18,0.00,842.00,15.13,2025-10-27T14:24:13
7.17,0.00,833.00,15.19,2025-10-27T14:24:23
7.17,0.00,839.00,15.13,2025-10-27T14:24:33
7.17,0.00,842.00,15.19,2025-10-27T14:24:43
7.18,0.00,831.00,15.19,2025-10-27T14:24:53
7.17,0.00,826.00,15.13,2025-10-27T14:25:04
7.17,0.00,833.00,15.19,2025-10-27T14:25:14
7.17,0.00,829.00,15.19,2025-10-27T14:25:24
7.17,0.00,824.00,15.13,2025-10-27T14:25:34
7.17,0.00,829.00,15.13,2025-10-27T14:25:44
7.17,0.00,833.00,15.13,2025-10-27T14:25:55
7.17,0.00,822.00,15.13,2025-10-27T14:26:05
7.17,0.00,832.00,15.19,2025-10-27T14:26:15
7.17,0.00,824.00,15.13,2025-10-27T14:26:25
7.17,0.00,830.00,15.13,2025-10-27T14:26:35
7.17,0.00,825.00,15.13,2025-10-27T14:26:45
7.17,0.00,826.00,15.13,2025-10-27T14:26:56
7.17,0.00,824.00,15.13,2025-10-27T14:27:06
7.17,0.00,824.00,15.13,2025-10-27T14:27:16
7.16,0.00,824.00,15.13,2025-10-27T14:27:26
7.16,0.00,824.00,15.13,2025-10-27T14:27:36
7.16,0.00,837.00,15.13,2025-10-27T14:27:47
7.15,0.00,837.00,15.13,2025-10-27T14:27:57
7.16,0.00,834.00,15.13,2025-10-27T14:28:07
7.16,0.00,835.00,15.13,2025-10-27T14:28:17
7.16,0.00,827.00,15.13,2025-10-27T14:28:27
7.14,0.00,834.00,15.13,2025-10-27T14:28:38
7.14,0.00,828.00,15.13,2025-10-27T14:28:48
7.14,0.00,824.00,15.13,2025-10-27T14:28:58
7.14,0.00,825.00,15.13,2025-10-27T14:29:08
7.14,0.00,839.00,15.13,2025-10-27T14:29:18
7.14,0.00,835.00,15.13,2025-10-27T14:29:29
7.13,0.00,842.00,15.13,2025-10-27T14:29:39
7.14,0.00,834.00,15.13,2025-10-27T14:29:49
7.14,0.00,839.00,15.13,2025-10-27T14:29:59
7.14,0.00,842.00,15.13,2025-10-27T14:30:09
7.14,0.00,851.00,15.13,2025-10-27T14:30:20
7.14,0.00,849.00,15.13,2025-10-27T14:30:30
7.14,0.00,845.00,15.13,2025-10-27T14:30:40
7.14,0.00,842.00,15.13,2025-10-27T14:30:50
7.13,0.00,833.00,15.13,2025-10-27T14:31:00
7.15,0.00,843.00,15.13,2025-10-27T14:31:10
7.14,0.00,839.00,15.13,2025-10-27T14:31:21
7.14,0.00,837.00,15.13,2025-10-27T14:31:31
7.13,0.00,832.00,15.13,2025-10-27T14:31:41
7.11,0.00,848.00,15.13,2025-10-27T14:31:51
7.11,0.00,850.00,15.13,2025-10-27T14:32:01
7.11,0.00,828.00,15.13,2025-10-27T14:32:12
7.11,0.00,838.00,15.13,2025-10-27T14:32:22
7.11,0.00,841.00,15.13,2025-10-27T14:32:32
7.11,0.00,823.00,15.13,2025-10-27T14:32:42
7.11,0.00,836.00,15.13,2025-10-27T14:32:52
7.12,0.00,840.00,15.13,2025-10-27T14:33:03
7.12,0.00,831.00,15.13,2025-10-27T14:33:13
7.12,0.00,836.00,15.13,2025-10-27T14:33:23
7.13,0.00,828.00,15.13,2025-10-27T14:33:33
7.11,0.00,839.00,15.13,2025-10-27T14:33:43
7.11,0.00,826.00,15.13,2025-10-27T14:33:54
7.13,0.00,840.00,15.13,2025-10-27T14:34:04
7.13,0.00,842.00,15.13,2025-10-27T14:34:14
7.12,0.00,843.00,15.13,2025-10-27T14:34:24
7.12,0.00,837.00,15.13,2025-10-27T14:34:34
