x,estimate,std,ci_lower,ci_upper
22.97979797979798,1.251189567977855,0.4468215920251971,0.3754192476084688,2.1269598883472414
23.333333333333332,1.4282555237565469,0.44607300719589876,0.5539524296525853,2.3025586178605084
23.68686868686869,1.6952124236975663,0.4442014038863552,0.8245776720803101,2.5658471753148224
24.04040404040404,2.074537122863381,0.4399833527176614,1.2121697515367647,2.9369044941899975
24.393939393939394,2.581285060719561,0.4314028789008005,1.7357354180739923,3.42683470336513
24.747474747474747,3.215556886651544,0.4156071329151759,2.4009669061377994,4.030146867165289
25.1010101010101,3.9555579355316977,0.38919156639141933,3.192742465404516,4.7183734056588795
25.454545454545453,4.75387542029584,0.34887371926290767,4.070082930540541,5.437667910051139
25.80808080808081,5.539458469224132,0.2924339381214092,4.96628795050617,6.112628987942094
26.161616161616163,6.22651360118554,0.21963821125327876,5.796022707129114,6.657004495241966
